OrderID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
233WS3SZF5|69-329-471|#7513|InStore|2020-01-06 17:59:33|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Leesburg Premium Outlets|VA
RWCSDSCRD5|41-799-931|#5839|HomeDelivery|2020-03-30 04:13:48|Banana Republic|L|(Marginal) Utility Belt|Accessories|14.95|FullRetail|Stony Point Fashion Park|VA
07T4QRZ617|27-254-250|#8790|HomeDelivery|2020-01-02 17:32:50|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|Williamsburg Premium Outlets|VA
07T4QRZ617|79-561-851|#8790|HomeDelivery|2020-01-02 17:32:50|Banana Republic|S|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.99|Clearance|Williamsburg Premium Outlets|VA
Z932ZQD9SD|73-839-177|#5192|InStore|2020-01-05 03:26:39|Gap|S|SpaceX Branded Socks, by NASA™|Kids Tops|4.99|Clearance|Williamsburg Premium Outlets|VA
792TTZR072|09-206-978|#5192|InStore|2020-03-18 01:36:44|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.95|FullRetail|Williamsburg Premium Outlets|VA
792TTZR072|85-968-340|#5192|InStore|2020-03-18 01:36:44|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Williamsburg Premium Outlets|VA
FDR1TQ58QZ|69-329-471|#9789|HomeDelivery|2020-02-07 01:31:37|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Norfolk Premium Outlets|VA
DKS0WTZCRR|03-907-165|#4678|InStore|2020-02-02 20:46:10|Gap|XS|Sunday Church on Zoom Children's Khakis|Kids Tops|42.95|FullRetail|Dulles Town Center|VA
1DT89ZC538|27-254-250|#5051|InStore|2020-02-26 02:37:12|Banana Republic|XL|Sun.png Summer Collection Sundress|Women's Tops|45.97|FinalSale|Potomac Mills|VA
T029664Q12|17-388-616|#5796|InStore|2020-03-17 03:26:37|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|37.95|FullRetail|Norfolk Premium Outlets|VA
4K09R70TTD|60-417-664|#4845|InStore|2020-02-29 14:36:06|Gap|XL|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Potomac Mills|VA
4K09R70TTD|68-962-562|#4845|InStore|2020-02-29 14:36:06|Gap|XL|Dishwasher-Safe Jean Shorts|Denim Shop|48.95|FullRetail|Potomac Mills|VA
ZF5F71QR37|27-755-390|#4174|HomeDelivery|2020-01-06 21:28:04|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.95|FullRetail|Reston Town Center|VA
33585ZZSRT|56-680-355|#4751|InStore|2020-03-26 05:26:05|Banana Republic|XL|Beach Week Linen Button Down, Off-White|Men's Tops|39.97|FinalSale|Short Pump Town Center|VA
33585ZZSRT|69-329-471|#4751|InStore|2020-03-26 05:26:05|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Short Pump Town Center|VA
5RRFFFFD3F|84-978-915|#7189|HomeDelivery|2020-03-30 02:50:27|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Dulles Town Center|VA
5RRFFFFD3F|15-679-264|#7189|HomeDelivery|2020-03-30 02:50:27|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|50.99|Clearance|Dulles Town Center|VA
S38R94ZQ10|03-387-220|#1169|InStore|2020-02-28 16:23:20|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|3.99|Clearance|Fair Oaks Mall|VA
TQ10F980WZ|56-680-355|#1169|InStore|2020-01-07 02:58:03|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Fair Oaks Mall|VA
WC2Z08TD3Z|69-329-471|#8258|StorePickup|2020-02-11 13:38:20|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Barracks Road Shopping Center|VA
W2WFZZ7D53|84-978-915|#7513|HomeDelivery|2020-03-29 09:42:27|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Leesburg Premium Outlets|VA
W2WFZZ7D53|12-543-674|#7513|HomeDelivery|2020-03-29 09:42:27|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Leesburg Premium Outlets|VA
W2WFZZ7D53|69-329-471|#7513|HomeDelivery|2020-03-29 09:42:27|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Leesburg Premium Outlets|VA
88Q56S001C|68-962-562|#5796|InStore|2020-01-14 10:39:50|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|48.95|FullRetail|Norfolk Premium Outlets|VA
3FZ171SDKD|69-329-471|#8806|InStore|2020-02-19 01:24:45|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Fashion Centre at Pentagon City|VA
DR92ST770Z|55-274-850|#4174|HomeDelivery|2020-01-15 00:33:59|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.97|FinalSale|Reston Town Center|VA
583RCKRQTF|39-464-697|#4751|InStore|2020-03-23 22:26:16|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Short Pump Town Center|VA
583RCKRQTF|37-353-535|#4751|InStore|2020-03-23 22:26:16|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|44.97|FinalSale|Short Pump Town Center|VA
QW63ZZ84TR|15-679-264|#8806|HomeDelivery|2020-02-14 04:32:04|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Fashion Centre at Pentagon City|VA
692R2D8CDF|03-387-220|#4751|InStore|2020-02-03 07:38:52|Banana Republic|XS|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Short Pump Town Center|VA
692R2D8CDF|69-329-471|#4751|InStore|2020-02-03 07:38:52|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Short Pump Town Center|VA
692R2D8CDF|79-561-851|#4751|InStore|2020-02-03 07:38:52|Banana Republic|XS|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.97|FinalSale|Short Pump Town Center|VA
692R2D8CDF|27-755-390|#4751|InStore|2020-02-03 07:38:52|Banana Republic|XS|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.99|Clearance|Short Pump Town Center|VA
Z5ZW7S4Q19|37-353-535|#6501|HomeDelivery|2020-03-19 21:08:24|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|44.99|Clearance|Tysons Corner Center|VA
F796W32DK2|99-475-149|#8586|InStore|2020-01-08 08:51:05|Banana Republic|L|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.95|FullRetail|MacArthur Center|VA
F796W32DK2|50-164-380|#8586|InStore|2020-01-08 08:51:05|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|MacArthur Center|VA
09DZ4637KQ|50-164-380|#1169|HomeDelivery|2020-01-08 21:20:07|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|Fair Oaks Mall|VA
30C00FF23T|12-543-674|#4174|InStore|2020-03-22 05:45:47|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Reston Town Center|VA
30C00FF23T|27-254-250|#4174|InStore|2020-03-22 05:45:47|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|45.99|Clearance|Reston Town Center|VA
30C00FF23T|56-680-355|#4174|InStore|2020-03-22 05:45:47|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Reston Town Center|VA
30C00FF23T|69-329-471|#4174|InStore|2020-03-22 05:45:47|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Reston Town Center|VA
ZZ0SR302C3|27-755-390|#8586|HomeDelivery|2020-02-13 10:05:46|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.99|Clearance|MacArthur Center|VA
768R8880WR|43-735-707|#5796|InStore|2020-03-08 08:43:18|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Norfolk Premium Outlets|VA
768R8880WR|88-679-780|#5796|InStore|2020-03-08 08:43:18|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|7.99|Clearance|Norfolk Premium Outlets|VA
7TW27Z5582|44-617-559|#8258|StorePickup|2020-02-27 21:27:59|Banana Republic|XL|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.99|Clearance|Barracks Road Shopping Center|VA
5SFZKK87KQ|12-543-674|#5839|HomeDelivery|2020-01-10 14:35:17|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Stony Point Fashion Park|VA
994Z253T52|56-680-355|#7189|HomeDelivery|2020-01-08 05:31:05|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Dulles Town Center|VA
1TZ24TZ1F8|17-388-616|#9729|InStore|2020-02-26 11:49:41|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|37.99|Clearance|Tysons Corner Center|VA
1TZ24TZ1F8|85-968-340|#9729|InStore|2020-02-26 11:49:41|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Tysons Corner Center|VA
1TZ24TZ1F8|73-839-177|#9729|InStore|2020-02-26 11:49:41|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|4.97|FinalSale|Tysons Corner Center|VA
1TZ24TZ1F8|36-141-154|#9729|InStore|2020-02-26 11:49:41|Gap|M|Bootleg Boot Cut |Denim Shop|29.95|FullRetail|Tysons Corner Center|VA
ZW8DRDK84C|33-250-116|#7247|InStore|2020-01-14 08:44:06|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Leesburg Premium Outlets|VA
ZW8DRDK84C|05-145-814|#7247|InStore|2020-01-14 08:44:06|Gap|M|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Leesburg Premium Outlets|VA
Z9ZR75ZZFR|44-617-559|#7513|HomeDelivery|2020-01-02 05:12:44|Banana Republic|XS|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Leesburg Premium Outlets|VA
WQ58RDK95F|33-250-116|#4678|InStore|2020-02-10 21:09:16|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Dulles Town Center|VA
WQ58RDK95F|36-141-154|#4678|InStore|2020-02-10 21:09:16|Gap|S|Bootleg Boot Cut |Denim Shop|29.99|Clearance|Dulles Town Center|VA
WQ58RDK95F|60-417-664|#4678|InStore|2020-02-10 21:09:16|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.95|FullRetail|Dulles Town Center|VA
WQ58RDK95F|10-770-592|#4678|InStore|2020-02-10 21:09:16|Gap|S|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.99|Clearance|Dulles Town Center|VA
167091KF24|66-484-621|#4845|InStore|2020-02-18 18:18:23|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.99|Clearance|Potomac Mills|VA
5W2ZTFZ1K9|43-735-707|#4845|InStore|2020-01-23 14:14:55|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Potomac Mills|VA
5W2ZTFZ1K9|03-907-165|#4845|InStore|2020-01-23 14:14:55|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|42.95|FullRetail|Potomac Mills|VA
T8Z747491S|54-550-192|#9789|StorePickup|2020-01-13 20:25:28|Banana Republic|S|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|112.99|Clearance|Norfolk Premium Outlets|VA
6T0FW5KR5Z|12-543-674|#5051|HomeDelivery|2020-03-27 06:45:33|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Potomac Mills|VA
9970222CWC|39-464-697|#4174|InStore|2020-01-31 18:56:21|Banana Republic|S|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Reston Town Center|VA
9970222CWC|79-561-851|#4174|InStore|2020-01-31 18:56:21|Banana Republic|S|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.99|Clearance|Reston Town Center|VA
4CS9ZQDFRZ|10-770-592|#3201|HomeDelivery|2020-01-03 04:48:26|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Fair Oaks Mall|VA
4CS9ZQDFRZ|66-484-621|#3201|HomeDelivery|2020-01-03 04:48:26|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.99|Clearance|Fair Oaks Mall|VA
4CS9ZQDFRZ|14-518-672|#3201|HomeDelivery|2020-01-03 04:48:26|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|46.95|FullRetail|Fair Oaks Mall|VA
R7T45W3CRF|68-962-562|#9729|InStore|2020-01-10 15:59:03|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|48.95|FullRetail|Tysons Corner Center|VA
R7T45W3CRF|66-484-621|#9729|InStore|2020-01-10 15:59:03|Gap|S|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Tysons Corner Center|VA
Z19ZWW3664|12-543-674|#7513|HomeDelivery|2020-03-25 01:16:36|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Leesburg Premium Outlets|VA
6QW88Z64ZD|50-164-380|#7513|HomeDelivery|2020-02-01 10:10:52|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Leesburg Premium Outlets|VA
6QW88Z64ZD|44-617-559|#7513|HomeDelivery|2020-02-01 10:10:52|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Leesburg Premium Outlets|VA
S5QQ74D494|09-206-978|#9729|InStore|2020-02-22 19:50:09|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.99|Clearance|Tysons Corner Center|VA
S5QQ74D494|25-641-963|#9729|InStore|2020-02-22 19:50:09|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Tysons Corner Center|VA
S5QQ74D494|05-145-814|#9729|InStore|2020-02-22 19:50:09|Gap|S|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Tysons Corner Center|VA
S5QQ74D494|14-518-672|#9729|InStore|2020-02-22 19:50:09|Gap|S|Environmentally Unconcious Jean Shorts|Denim Shop|46.95|FullRetail|Tysons Corner Center|VA
S5QQ74D494|03-907-165|#9729|InStore|2020-02-22 19:50:09|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|42.99|Clearance|Tysons Corner Center|VA
QF2SZT95Z7|37-353-535|#5051|InStore|2020-03-06 09:23:12|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|Potomac Mills|VA
QF2SZT95Z7|56-680-355|#5051|InStore|2020-03-06 09:23:12|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|39.99|Clearance|Potomac Mills|VA
Q7C6WZ9QT6|27-254-250|#7513|HomeDelivery|2020-01-07 03:13:34|Banana Republic|XL|Sun.png Summer Collection Sundress|Women's Tops|45.97|FinalSale|Leesburg Premium Outlets|VA
788TSZ8085|12-543-674|#4174|HomeDelivery|2020-01-17 18:06:09|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Reston Town Center|VA
Z7TDZF92W7|25-641-963|#2499|InStore|2020-01-21 21:31:58|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Charlottesville Fashion Square|VA
5F7911R4F7|66-484-621|#2499|InStore|2020-03-04 09:42:13|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Charlottesville Fashion Square|VA
1CD194Q8Z7|96-566-125|#4174|HomeDelivery|2020-03-21 01:54:07|Banana Republic|M|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Reston Town Center|VA
8RW9Z6406K|54-550-192|#8790|HomeDelivery|2020-01-13 22:59:59|Banana Republic|XL|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|112.95|FullRetail|Williamsburg Premium Outlets|VA
R41KSWCCD8|66-484-621|#4845|InStore|2020-01-06 00:19:08|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Potomac Mills|VA
R41KSWCCD8|99-791-205|#4845|InStore|2020-01-06 00:19:08|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|14.95|FullRetail|Potomac Mills|VA
R41KSWCCD8|33-250-116|#4845|InStore|2020-01-06 00:19:08|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Potomac Mills|VA
R41KSWCCD8|00-506-740|#4845|InStore|2020-01-06 00:19:08|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.97|FinalSale|Potomac Mills|VA
R41KSWCCD8|82-861-471|#4845|InStore|2020-01-06 00:19:08|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|42.99|Clearance|Potomac Mills|VA
R41KSWCCD8|87-515-829|#4845|InStore|2020-01-06 00:19:08|Gap|M|Pink Polo by Kanye Plain Tee |Men's Tops|21.95|FullRetail|Potomac Mills|VA
R41KSWCCD8|20-238-232|#4845|InStore|2020-01-06 00:19:08|Gap|M|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|37.95|FullRetail|Potomac Mills|VA
519RS8Q5D2|12-543-674|#1169|InStore|2020-03-16 23:23:13|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Fair Oaks Mall|VA
RC390786FT|55-274-850|#5839|HomeDelivery|2020-02-06 20:26:48|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Stony Point Fashion Park|VA
1F188ZR72R|33-250-116|#4845|InStore|2020-03-12 17:55:23|Gap|XS|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.95|FullRetail|Potomac Mills|VA
1F188ZR72R|85-968-340|#4845|InStore|2020-03-12 17:55:23|Gap|XS|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.97|FinalSale|Potomac Mills|VA
1F188ZR72R|10-770-592|#4845|InStore|2020-03-12 17:55:23|Gap|XS|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.99|Clearance|Potomac Mills|VA
1F188ZR72R|25-641-963|#4845|InStore|2020-03-12 17:55:23|Gap|XS|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.97|FinalSale|Potomac Mills|VA
1F188ZR72R|60-417-664|#4845|InStore|2020-03-12 17:55:23|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Potomac Mills|VA
1F188ZR72R|14-518-672|#4845|InStore|2020-03-12 17:55:23|Gap|XS|Environmentally Unconcious Jean Shorts|Denim Shop|46.95|FullRetail|Potomac Mills|VA
5Q87KD4546|68-962-562|#4845|HomeDelivery|2020-02-26 07:09:06|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.95|FullRetail|Potomac Mills|VA
9KQQ66C753|55-274-850|#7189|StorePickup|2020-02-11 22:58:03|Banana Republic|XL|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.97|FinalSale|Dulles Town Center|VA
DC741S71ZK|16-480-664|#7247|InStore|2020-03-11 00:29:13|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|7.95|FullRetail|Leesburg Premium Outlets|VA
DC741S71ZK|25-641-963|#7247|InStore|2020-03-11 00:29:13|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Leesburg Premium Outlets|VA
DC741S71ZK|10-770-592|#7247|InStore|2020-03-11 00:29:13|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.99|Clearance|Leesburg Premium Outlets|VA
ZR3CF07098|85-968-340|#5983|StorePickup|2020-03-05 11:57:06|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Stony Point Fashion Park|VA
2W6T2CTQW1|39-464-697|#6501|HomeDelivery|2020-03-17 10:44:10|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Tysons Corner Center|VA
WTCKFD0112|69-329-471|#8586|HomeDelivery|2020-01-09 15:15:58|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|MacArthur Center|VA
Z5R4D7C9D9|03-387-220|#8586|InStore|2020-01-09 01:28:43|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|MacArthur Center|VA
CZ03RD8RKW|12-543-674|#7189|InStore|2020-03-17 20:17:02|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Dulles Town Center|VA
CZ03RD8RKW|69-329-471|#7189|InStore|2020-03-17 20:17:02|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Dulles Town Center|VA
TSSWC3C4T4|60-417-664|#2929|StorePickup|2020-03-01 23:02:46|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Fashion Centre at Pentagon City|VA
7ZKZWS32F8|12-543-674|#8806|InStore|2020-02-09 03:12:38|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Fashion Centre at Pentagon City|VA
T2W6WCTKCZ|09-206-978|#6275|InStore|2020-03-10 09:41:00|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.95|FullRetail|Short Pump Town Center|VA
T2W6WCTKCZ|55-124-958|#6275|InStore|2020-03-10 09:41:00|Gap|M|My Wife Borat Graphic Tee|Men's Tops|21.97|FinalSale|Short Pump Town Center|VA
6STZKSSR1K|96-566-125|#4174|InStore|2020-01-22 08:01:23|Banana Republic|XL|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.99|Clearance|Reston Town Center|VA
79DR39KC48|69-329-471|#1169|InStore|2020-02-05 18:32:58|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Fair Oaks Mall|VA
02RWQRC59Z|27-254-250|#8586|HomeDelivery|2020-03-29 14:51:06|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|MacArthur Center|VA
02RWQRC59Z|37-353-535|#8586|HomeDelivery|2020-03-29 14:51:06|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|MacArthur Center|VA
SFW8T1D159|27-755-390|#8806|InStore|2020-03-19 17:06:20|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.95|FullRetail|Fashion Centre at Pentagon City|VA
SFW8T1D159|50-164-380|#8806|InStore|2020-03-19 17:06:20|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|Fashion Centre at Pentagon City|VA
6D158C0R85|68-962-562|#3201|InStore|2020-01-19 23:13:09|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.95|FullRetail|Fair Oaks Mall|VA
6D158C0R85|82-861-471|#3201|InStore|2020-01-19 23:13:09|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|42.95|FullRetail|Fair Oaks Mall|VA
332S134KZ2|60-417-664|#4678|InStore|2020-03-14 01:29:53|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.95|FullRetail|Dulles Town Center|VA
332S134KZ2|66-484-621|#4678|InStore|2020-03-14 01:29:53|Gap|S|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Dulles Town Center|VA
332S134KZ2|17-388-616|#4678|InStore|2020-03-14 01:29:53|Gap|S|N-A-P Logo Branded Sweater|Kids Tops|37.97|FinalSale|Dulles Town Center|VA
9F9Z2ZTWFS|60-417-664|#7247|InStore|2020-01-17 12:24:52|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Leesburg Premium Outlets|VA
0Z3SQ43Z10|60-417-664|#5192|StorePickup|2020-03-27 04:52:05|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.95|FullRetail|Williamsburg Premium Outlets|VA
493KFFT8DQ|41-799-931|#8806|InStore|2020-02-06 15:48:53|Banana Republic|S|(Marginal) Utility Belt|Accessories|14.95|FullRetail|Fashion Centre at Pentagon City|VA
493KFFT8DQ|99-475-149|#8806|InStore|2020-02-06 15:48:53|Banana Republic|S|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.99|Clearance|Fashion Centre at Pentagon City|VA
W67QT7KWZ8|10-770-592|#3201|InStore|2020-03-11 10:42:13|Gap|XL|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.99|Clearance|Fair Oaks Mall|VA
