OrderID|CustomerID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
Q496046|YX782|60-444-763|#9367|InStore|2020-02-08 00:04:03|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Short Pump Town Center|VA
0CCZW69|PH874|82-161-128|#8271|InStore|2020-01-30 16:46:42|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Reston Town Center|VA
S2Z0C41|LD983|29-948-151|#6569|InStore|2020-01-27 02:27:06|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.99|Clearance|Barracks Road Shopping Center|VA
QW83625|LM260|29-761-664|#5101|InStore|2020-03-02 11:08:09|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance|Leesburg Premium Outlets|VA
5ZZW1RF|NZ684|10-966-490|#1047|InStore|2020-01-28 05:42:42|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Fashion Centre at Pentagon City|VA
F74F49S|KJ407|37-327-246|#4479|InStore|2020-01-07 07:37:31|Banana Republic|S|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Williamsburg Premium Outlets|VA
F74F49S|KJ407|43-105-886|#4479|InStore|2020-01-07 07:37:31|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Williamsburg Premium Outlets|VA
F74F49S|KJ407|64-654-502|#4479|InStore|2020-01-07 07:37:31|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Williamsburg Premium Outlets|VA
K5TZC98|HF993|29-948-151|#9112|InStore|2020-01-05 03:37:58|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.99|Clearance|Tysons Corner Center|VA
QK25Q78|DK687|05-574-428|#8289|StorePickup|2020-03-21 13:23:24|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|8.97|FinalSale|Fair Oaks Mall|VA
QQ1R9Q1|JB441|79-411-382|#9112|InStore|2020-01-10 11:25:20|Banana Republic|S|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.99|Clearance|Tysons Corner Center|VA
Z4ZZKD4|VO346|05-574-428|#8289|InStore|2020-01-16 07:24:05|Gap|XS|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Fair Oaks Mall|VA
Z4ZZKD4|VO346|47-230-154|#8289|InStore|2020-01-16 07:24:05|Gap|XS|SpaceX Branded Socks, by NASA™|Kids Tops|5.99|Clearance|Fair Oaks Mall|VA
Z4ZZKD4|VO346|65-100-438|#8289|InStore|2020-01-16 07:24:05|Gap|XS|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Fair Oaks Mall|VA
Z4ZZKD4|VO346|45-570-528|#8289|InStore|2020-01-16 07:24:05|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Fair Oaks Mall|VA
SZ9Q90Z|OQ100|93-552-710|#8271|HomeDelivery|2020-01-08 13:19:59|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Reston Town Center|VA
ZT0TZ83|IJ128|04-992-436|#1047|InStore|2020-03-23 21:18:25|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.99|Clearance|Fashion Centre at Pentagon City|VA
ZDSK0KZ|RQ524|43-105-886|#9612|InStore|2020-01-08 15:42:35|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.99|Clearance|Leesburg Premium Outlets|VA
7R2K58Q|CD992|00-893-818|#7038|HomeDelivery|2020-03-15 11:11:27|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.99|Clearance|Norfolk Premium Outlets|VA
7R2K58Q|CD992|97-602-297|#7038|HomeDelivery|2020-03-15 11:11:27|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Norfolk Premium Outlets|VA
8FW5ZW5|HS945|79-411-382|#9612|StorePickup|2020-03-11 18:08:25|Banana Republic|L|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail|Leesburg Premium Outlets|VA
0F4TZWW|TX925|47-230-154|#8803|InStore|2020-01-29 15:43:59|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|5.95|FullRetail|Stony Point Fashion Park|VA
0F4TZWW|TX925|09-875-876|#8803|InStore|2020-01-29 15:43:59|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.99|Clearance|Stony Point Fashion Park|VA
0F4TZWW|TX925|66-878-360|#8803|InStore|2020-01-29 15:43:59|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.99|Clearance|Stony Point Fashion Park|VA
0KZZ6T8|QD165|04-992-436|#4291|InStore|2020-02-10 18:32:37|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Potomac Mills|VA
6Q95SZK|VJ278|29-948-151|#4291|InStore|2020-01-02 08:35:43|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Potomac Mills|VA
6Q95SZK|VJ278|97-602-297|#4291|InStore|2020-01-02 08:35:43|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Potomac Mills|VA
S68W93Z|DO909|64-654-502|#1047|HomeDelivery|2020-01-16 10:42:27|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Fashion Centre at Pentagon City|VA
SF6RF74|TY469|97-602-297|#5627|HomeDelivery|2020-03-30 05:01:28|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Short Pump Town Center|VA
SF6RF74|TY469|29-948-151|#5627|HomeDelivery|2020-03-30 05:01:28|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.97|FinalSale|Short Pump Town Center|VA
KD3566T|ZP729|76-558-812|#4479|InStore|2020-03-18 17:56:38|Banana Republic|XL|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Williamsburg Premium Outlets|VA
KD3566T|ZP729|93-552-710|#4479|InStore|2020-03-18 17:56:38|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Williamsburg Premium Outlets|VA
KD3566T|ZP729|37-327-246|#4479|InStore|2020-03-18 17:56:38|Banana Republic|XL|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Williamsburg Premium Outlets|VA
194Z39F|SL898|64-654-502|#5627|HomeDelivery|2020-03-03 01:22:00|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Short Pump Town Center|VA
194Z39F|SL898|04-992-436|#5627|HomeDelivery|2020-03-03 01:22:00|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Short Pump Town Center|VA
5S05DK7|KR281|37-327-246|#6042|InStore|2020-02-22 11:48:01|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|MacArthur Center|VA
098CSC3|BL897|05-574-428|#5101|StorePickup|2020-01-11 02:59:45|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Leesburg Premium Outlets|VA
098CSC3|BL897|29-761-664|#5101|StorePickup|2020-01-11 02:59:45|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail|Leesburg Premium Outlets|VA
FD7WQS3|HJ117|97-602-297|#7038|HomeDelivery|2020-02-28 14:23:49|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Norfolk Premium Outlets|VA
FSZD9Z1|FV121|52-602-718|#9837|InStore|2020-01-01 21:21:15|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance|Potomac Mills|VA
D7C1T7Z|TX377|77-374-679|#1812|InStore|2020-02-02 04:59:19|Gap|S|Baby Shoes, Never Worn |Accessories|10.97|FinalSale|Williamsburg Premium Outlets|VA
1Z0RZ01|HL688|10-966-490|#4291|InStore|2020-01-12 14:29:57|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Potomac Mills|VA
75K8Z76|LP137|60-444-763|#9981|InStore|2020-03-09 05:57:02|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Tysons Corner Center|VA
75K8Z76|LP137|91-951-829|#9981|InStore|2020-03-09 05:57:02|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Tysons Corner Center|VA
75K8Z76|LP137|65-100-438|#9981|InStore|2020-03-09 05:57:02|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Tysons Corner Center|VA
75K8Z76|LP137|64-360-768|#9981|InStore|2020-03-09 05:57:02|Gap|M|Lightly Used Boxer Briefs|Accessories|9.99|Clearance|Tysons Corner Center|VA
75K8Z76|LP137|52-602-718|#9981|InStore|2020-03-09 05:57:02|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance|Tysons Corner Center|VA
75K8Z76|LP137|57-583-745|#9981|InStore|2020-03-09 05:57:02|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Tysons Corner Center|VA
346RTC8|PV365|43-105-886|#9612|HomeDelivery|2020-02-10 02:29:01|Banana Republic|L|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Leesburg Premium Outlets|VA
346RTC8|PV365|64-654-502|#9612|HomeDelivery|2020-02-10 02:29:01|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Leesburg Premium Outlets|VA
Z0Q850Q|XK606|97-602-297|#8271|InStore|2020-03-17 09:31:42|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Reston Town Center|VA
Z0Q850Q|XK606|10-966-490|#8271|InStore|2020-03-17 09:31:42|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Reston Town Center|VA
T2CT101|RZ526|10-966-490|#4291|HomeDelivery|2020-01-29 17:44:59|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Potomac Mills|VA
TCSQZKS|WN750|29-948-151|#9543|HomeDelivery|2020-03-06 03:22:06|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Fair Oaks Mall|VA
ZTRTT7S|UQ631|77-682-180|#9981|InStore|2020-01-09 04:52:37|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Tysons Corner Center|VA
4120FZS|VE991|00-893-818|#7038|InStore|2020-01-29 16:59:52|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Norfolk Premium Outlets|VA
9D55TCK|UN843|10-966-490|#9033|HomeDelivery|2020-01-09 17:42:19|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Dulles Town Center|VA
9D55TCK|UN843|00-893-818|#9033|HomeDelivery|2020-01-09 17:42:19|Banana Republic|XS|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Dulles Town Center|VA
KZKR60Q|BL458|64-692-585|#8803|HomeDelivery|2020-02-14 14:27:30|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance|Stony Point Fashion Park|VA
KZKR60Q|BL458|45-570-528|#8803|HomeDelivery|2020-02-14 14:27:30|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Stony Point Fashion Park|VA
KZKR60Q|BL458|52-602-718|#8803|HomeDelivery|2020-02-14 14:27:30|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Stony Point Fashion Park|VA
KZKR60Q|BL458|91-951-829|#8803|HomeDelivery|2020-02-14 14:27:30|Gap|S|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Stony Point Fashion Park|VA
8843067|BL151|77-682-180|#8425|InStore|2020-01-29 14:07:51|Gap|XS|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Dulles Town Center|VA
8D4FT11|SM737|82-161-128|#9112|HomeDelivery|2020-01-02 19:57:13|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Tysons Corner Center|VA
2Z8C878|YP728|64-654-502|#9612|StorePickup|2020-01-15 06:45:44|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Leesburg Premium Outlets|VA
9T8SZQR|WQ851|24-868-681|#6802|InStore|2020-02-28 05:36:21|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Fashion Centre at Pentagon City|VA
9ZTRK7R|SM246|67-804-387|#8803|InStore|2020-01-10 01:20:04|Gap|S|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail|Stony Point Fashion Park|VA
9ZTRK7R|SM246|09-875-876|#8803|InStore|2020-01-10 01:20:04|Gap|S|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.99|Clearance|Stony Point Fashion Park|VA
9ZTRK7R|SM246|57-583-745|#8803|InStore|2020-01-10 01:20:04|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Stony Point Fashion Park|VA
9ZTRK7R|SM246|29-761-664|#8803|InStore|2020-01-10 01:20:04|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail|Stony Point Fashion Park|VA
603436S|VL948|64-654-502|#8271|InStore|2020-02-26 02:31:15|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Reston Town Center|VA
ZCTZCD6|EJ254|64-360-768|#8803|InStore|2020-01-06 11:55:01|Gap|S|Lightly Used Boxer Briefs|Accessories|9.99|Clearance|Stony Point Fashion Park|VA
QT5133D|XS706|43-780-794|#6802|HomeDelivery|2020-01-25 03:48:32|Gap|XS|Blue Light Blocker Monocle|Accessories|19.95|FullRetail|Fashion Centre at Pentagon City|VA
F7CF03R|CE451|93-552-710|#1047|HomeDelivery|2020-02-07 23:29:37|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Fashion Centre at Pentagon City|VA
F7CF03R|CE451|10-966-490|#1047|HomeDelivery|2020-02-07 23:29:37|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Fashion Centre at Pentagon City|VA
38544Z7|VU161|60-444-763|#5101|StorePickup|2020-01-16 12:49:25|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Leesburg Premium Outlets|VA
FFRQQ1W|FF927|75-833-369|#8289|InStore|2020-02-17 00:42:08|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Fair Oaks Mall|VA
FFRQQ1W|FF927|60-444-763|#8289|InStore|2020-02-17 00:42:08|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fair Oaks Mall|VA
9CCDCCS|SI983|43-780-794|#9837|InStore|2020-02-22 11:42:45|Gap|M|Blue Light Blocker Monocle|Accessories|19.99|Clearance|Potomac Mills|VA
9ZZTWK7|ZY187|64-654-502|#9112|InStore|2020-01-04 05:42:35|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Tysons Corner Center|VA
9ZZTWK7|ZY187|08-230-912|#9112|InStore|2020-01-04 05:42:35|Banana Republic|S|Scratchy Woolen Socks|Accessories|7.95|FullRetail|Tysons Corner Center|VA
Q82DT42|JT485|43-105-886|#4291|StorePickup|2020-03-07 00:49:06|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Potomac Mills|VA
Z50SZZW|XS458|82-161-128|#9112|InStore|2020-01-05 04:01:49|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.97|FinalSale|Tysons Corner Center|VA
Z50SZZW|XS458|04-992-436|#9112|InStore|2020-01-05 04:01:49|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.97|FinalSale|Tysons Corner Center|VA
QT4R5KK|IA711|10-966-490|#6569|InStore|2020-02-21 05:38:18|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Barracks Road Shopping Center|VA
QT4R5KK|IA711|08-230-912|#6569|InStore|2020-02-21 05:38:18|Banana Republic|S|Scratchy Woolen Socks|Accessories|7.95|FullRetail|Barracks Road Shopping Center|VA
QT4R5KK|IA711|04-992-436|#6569|InStore|2020-02-21 05:38:18|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.99|Clearance|Barracks Road Shopping Center|VA
Z8ZKQ85|CN448|64-360-768|#7104|InStore|2020-02-26 05:20:02|Gap|M|Lightly Used Boxer Briefs|Accessories|9.97|FinalSale|Norfolk Premium Outlets|VA
Z8ZKQ85|CN448|65-100-438|#7104|InStore|2020-02-26 05:20:02|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Norfolk Premium Outlets|VA
5Q4K98Q|SM737|64-654-502|#9612|HomeDelivery|2020-03-27 17:28:49|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Leesburg Premium Outlets|VA
R7W4QR4|MI341|60-444-763|#9901|InStore|2020-01-18 05:57:50|Gap|XL|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Charlottesville Fashion Square|VA
R7W4QR4|MI341|45-570-528|#9901|InStore|2020-01-18 05:57:50|Gap|XL|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.97|FinalSale|Charlottesville Fashion Square|VA
R7W4QR4|MI341|43-780-794|#9901|InStore|2020-01-18 05:57:50|Gap|XL|Blue Light Blocker Monocle|Accessories|19.99|Clearance|Charlottesville Fashion Square|VA
R7W4QR4|MI341|65-100-438|#9901|InStore|2020-01-18 05:57:50|Gap|XL|N-A-P Logo Branded Sweater|Kids Tops|55.99|Clearance|Charlottesville Fashion Square|VA
K9S9ZKF|KD669|04-992-436|#9033|HomeDelivery|2020-01-06 19:13:15|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Dulles Town Center|VA
K9S9ZKF|KD669|93-552-710|#9033|HomeDelivery|2020-01-06 19:13:15|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Dulles Town Center|VA
5T4Q8FS|QM580|54-133-899|#9612|InStore|2020-01-23 22:13:46|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance|Leesburg Premium Outlets|VA
5T4Q8FS|QM580|29-948-151|#9612|InStore|2020-01-23 22:13:46|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Leesburg Premium Outlets|VA
5TSWQ2C|AT614|77-870-213|#6658|StorePickup|2020-02-02 10:12:59|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail|Stony Point Fashion Park|VA
CWT7TZ1|IT636|82-161-128|#6042|StorePickup|2020-03-21 14:29:35|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|MacArthur Center|VA
394QFK1|RK500|50-597-783|#6802|InStore|2020-01-16 03:49:44|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Fashion Centre at Pentagon City|VA
T855SRD|PB538|75-833-369|#1812|InStore|2020-01-05 21:52:22|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale|Williamsburg Premium Outlets|VA
DKQZ837|VH490|10-561-512|#9981|InStore|2020-01-01 23:28:49|Gap|XL|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail|Tysons Corner Center|VA
DKQZ837|VH490|60-444-763|#9981|InStore|2020-01-01 23:28:49|Gap|XL|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Tysons Corner Center|VA
DKQZ837|VH490|91-951-829|#9981|InStore|2020-01-01 23:28:49|Gap|XL|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Tysons Corner Center|VA
59Q337F|HH775|31-880-165|#9612|HomeDelivery|2020-02-07 09:27:07|Banana Republic|M|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Leesburg Premium Outlets|VA
59Q337F|HH775|10-966-490|#9612|HomeDelivery|2020-02-07 09:27:07|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Leesburg Premium Outlets|VA
R703D46|CQ324|73-142-641|#5101|InStore|2020-03-03 16:49:56|Gap|XS|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail|Leesburg Premium Outlets|VA
R703D46|CQ324|26-434-264|#5101|InStore|2020-03-03 16:49:56|Gap|XS|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Leesburg Premium Outlets|VA
R703D46|CQ324|50-597-783|#5101|InStore|2020-03-03 16:49:56|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Leesburg Premium Outlets|VA
R703D46|CQ324|52-602-718|#5101|InStore|2020-03-03 16:49:56|Gap|XS|My roommate looked good in this Denim Jacket|Denim Shop|30.97|FinalSale|Leesburg Premium Outlets|VA
FDSD18S|XL291|93-552-710|#9033|HomeDelivery|2020-01-18 16:12:12|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Dulles Town Center|VA
D8SWK3Z|IC237|24-868-681|#1812|InStore|2020-02-26 06:27:21|Gap|XS|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Williamsburg Premium Outlets|VA
D8SWK3Z|IC237|66-878-360|#1812|InStore|2020-02-26 06:27:21|Gap|XS|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Williamsburg Premium Outlets|VA
D8SWK3Z|IC237|67-804-387|#1812|InStore|2020-02-26 06:27:21|Gap|XS|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail|Williamsburg Premium Outlets|VA
D8SWK3Z|IC237|45-570-528|#1812|InStore|2020-02-26 06:27:21|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Williamsburg Premium Outlets|VA
SZZF272|UR387|64-654-502|#9112|StorePickup|2020-02-19 06:53:00|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Tysons Corner Center|VA
64FC607|ZH649|05-574-428|#5101|HomeDelivery|2020-01-20 03:15:35|Gap|S|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Leesburg Premium Outlets|VA
2ZD12S3|EJ937|64-692-585|#9837|InStore|2020-01-12 07:09:30|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail|Potomac Mills|VA
Q7CFKKD|LO609|37-327-246|#6658|InStore|2020-02-24 07:23:30|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.97|FinalSale|Stony Point Fashion Park|VA
R2Z1F1Z|UP185|64-692-585|#7104|StorePickup|2020-01-30 21:57:35|Gap|XL|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail|Norfolk Premium Outlets|VA
R2Z1F1Z|UP185|05-574-428|#7104|StorePickup|2020-01-30 21:57:35|Gap|XL|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Norfolk Premium Outlets|VA
R2Z1F1Z|UP185|45-570-528|#7104|StorePickup|2020-01-30 21:57:35|Gap|XL|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Norfolk Premium Outlets|VA
CF6636T|MK526|67-804-387|#9981|StorePickup|2020-02-10 03:18:26|Gap|M|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail|Tysons Corner Center|VA
CF6636T|MK526|60-444-763|#9981|StorePickup|2020-02-10 03:18:26|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Tysons Corner Center|VA
FKQ727W|IE492|55-469-816|#6658|InStore|2020-03-22 10:33:25|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail|Stony Point Fashion Park|VA
F7F0SZ0|UQ318|29-761-664|#5101|InStore|2020-02-23 14:12:20|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance|Leesburg Premium Outlets|VA
34QTFTR|PP576|37-327-246|#4291|InStore|2020-01-10 17:13:19|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Potomac Mills|VA
097D12W|QR405|79-411-382|#1047|InStore|2020-01-18 17:31:05|Banana Republic|XS|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail|Fashion Centre at Pentagon City|VA
